latitude,longitude,activity_intensity
40.00316415942785,-73.90564186569178,9
40.044428363643796,-73.97379573591114,33
40.029178059986876,-73.93734722405155,10
40.09250392104116,-73.90202633685605,33
40.063676337915616,-73.90860328078182,2
40.00671230962814,-73.99313843522339,9
40.090143835950066,-73.9444333915632,95
40.05570029560107,-73.90107408763778,51
40.0678520030942,-73.9020270936542,14
40.084632776207826,-73.9719948433483,66
40.03474020484151,-73.96975845950388,66
40.05158735349513,-73.95931238451249,42
40.06632889412391,-73.9741085533588,17
40.07984824063106,-73.9891717185055,55
40.070708869010076,-73.94516534010985,6
40.007584498111825,-73.99855636148716,32
40.0560680643549,-73.929459312585,56
40.045246849468654,-73.9281909200162,87
40.072063542903855,-73.97817291333092,8
40.080312913474145,-73.96360914242173,80
40.0508247497839,-73.91266054009157,17
40.07703363987187,-73.96946551911017,20
40.015154458893804,-73.92462238263683,70
40.036937114029804,-73.95495045089635,46
40.03307243402934,-73.90202481645464,20
40.05248623287757,-73.90455505417137,51
40.089620398138976,-73.92514070522907,93
40.03760718288679,-73.90819885308665,2
40.04566608005868,-73.91757234596446,58
40.04160760398298,-73.94631153395811,22
40.05483482130226,-73.97761159776522,50
40.067132320471444,-73.94783826907697,89
40.09991812841541,-73.99166503043077,14
40.09070518817044,-73.96498237012217,46
40.022798952723846,-73.91056023216773,34
40.06905901587264,-73.91044562420524,46
40.05898417723136,-73.91835227160584,33
40.066046829874374,-73.93721058530406,63
40.08456073068671,-73.90941975066549,11
40.051335595373956,-73.92144516056932,46
40.02387630353358,-73.93080486658911,63
40.02386980198684,-73.94577025343946,6
40.047382462664125,-73.92201813136923,91
40.02053289772401,-73.94894674799329,80
40.09698460094488,-73.95664861887671,19
40.025659468048694,-73.93465072159987,51
40.02488748279189,-73.97252318433465,48
40.00246597354436,-73.91252599952145,89
40.02476150637149,-73.94144331947044,69
40.02050126248877,-73.91025965745742,89
40.04614121074211,-73.98589752140995,32
40.073011711841,-73.9623196833017,52
40.00788224128373,-73.9714935530442,48
40.00789216338051,-73.90658717052312,35
40.015750796062264,-73.9602850184721,80
40.05346961121445,-73.93989662591217,53
40.07041564584891,-73.94465194222686,52
40.00515554297727,-73.90491783607467,79
40.03999034617727,-73.91244844275231,8
40.06699993902511,-73.98099600055029,26
40.09703612916893,-73.90200454877038,32
40.04434733379377,-73.92500083830569,29
40.01152571783414,-73.90842601711861,43
40.07052942801511,-73.92252005454793,64
40.04069325346264,-73.93641204919994,2
40.028983350334386,-73.93123628182201,58
40.00900282732434,-73.97600060943371,35
40.01942573829927,-73.92946923473463,98
40.06794910780863,-73.96898242385109,20
40.02709800684027,-73.93952967306737,65
40.08069212716185,-73.92787460000245,14
40.058325825713986,-73.90429573915944,92
40.014509423208345,-73.97105527979593,53
40.019756440158616,-73.99539755475877,72
40.04389484045767,-73.96230682756554,97
40.0823353230755,-73.93766082313692,18
40.02446782236901,-73.93222604440089,49
40.05106579855195,-73.91404297207824,100
40.02664717549542,-73.90081525319103,76
40.05070426899676,-73.98329224077165,17
40.089986733325965,-73.95353634773711,51
40.090500685317934,-73.96455163967065,82
40.04944894708329,-73.91082518707795,35
40.016483748521054,-73.9217680647513,27
40.0724797949899,-73.93414685733866,61
40.022419325077976,-73.9423942876512,29
40.019803011959254,-73.98601571591765,24
40.0241647852727,-73.9066613056679,17
40.0402810930596,-73.93907513212329,79
40.0420510074207,-73.97497678580004,6
40.03296342507371,-73.99141162109927,16
40.03177141870515,-73.94644659060747,23
40.03853658359628,-73.90938334479486,28
40.00176567665091,-73.91083915100664,78
40.03314974893929,-73.911105735444,27
40.065824955954106,-73.90684734384367,53
40.09628794000111,-73.96059587121502,61
40.071904654032735,-73.97204229115682,46
40.00046652851809,-73.98307966528972,6
40.03754306857569,-73.91030936371017,77
40.050463148219464,-73.90978707621291,46
40.03355747936486,-73.92787936130419,84
40.05680607853153,-73.93425500162871,44
40.03459307218348,-73.9478127865372,27
40.01504304099646,-73.916479624509,69
40.09827031087721,-73.96154622541712,54
40.00230323611851,-73.993033101104,18
40.0913081310003,-73.9750193803364,78
40.067854833072836,-73.9404136337075,17
40.07519269219253,-73.96947508074551,88
40.094707423480536,-73.96776947856222,51
40.086825879155114,-73.97568225616354,45
40.075442114236374,-73.90652903087178,86
40.011665668269075,-73.96325919900451,45
40.00798825834408,-73.93434418543472,40
40.09441223972652,-73.98840846286552,27
40.03586802713802,-73.95176482327639,2
40.04717322623412,-73.99436781566459,73
40.03634707661814,-73.9170555204974,12
40.062092704471134,-73.90343519000307,4
40.05670308186468,-73.99703717514332,70
40.06781557151525,-73.98267764271047,47
40.00786636746759,-73.95709842120955,39
40.00119848598476,-73.99527488694855,30
40.0808091985058,-73.96549890263142,14
40.02027458598061,-73.99221980682601,39
40.085751221186456,-73.91780075301178,59
40.07544190909995,-73.93969162306247,6
40.08329282054823,-73.96736036177124,57
40.0468198579784,-73.98883653612118,57
40.02355689327737,-73.93592517401466,86
40.09923669953038,-73.9610353744408,70
40.083599968689754,-73.97443113420637,96
40.03319413657629,-73.90855343298001,49
40.03018186481375,-73.97936055651016,25
40.05963416243066,-73.90073921253692,26
40.08559801105247,-73.9958617305817,40
40.0274197935748,-73.98426058179558,45
40.04824743952096,-73.95104413576988,10
40.05588083617245,-73.93480973194909,96
40.0067227171279,-73.94603292487183,95
40.01479127765693,-73.93617149109579,24
40.017565314772234,-73.96911543882923,14
40.04106338971888,-73.94360905284951,93
40.009421763469156,-73.95568626840219,53
40.09189688710596,-73.952216641533,8
40.03922195571422,-73.92532832484237,6
40.02400067662118,-73.93665980569175,58
40.065394203208925,-73.91495331715814,19
40.0030764056903,-73.996402460339,47
40.01576129334196,-73.94153643232067,54
40.03986706556505,-73.91298369461488,3
40.0300468581322,-73.94133192446321,88
40.006572734922095,-73.92259603087902,28
40.02463242926912,-73.90501600716847,5
40.07173646366463,-73.96327948619864,8
40.02486658735293,-73.99969687189238,87
40.058808626563916,-73.92867736565492,76
40.07108672215995,-73.97309379124427,46
40.030276313929974,-73.98926609426303,66
40.016104741668855,-73.91855854359677,96
40.03080282174088,-73.90518122507892,83
40.08294342437788,-73.98950578972439,18
40.01617254588553,-73.97450731699234,39
40.092370171323054,-73.94167933770734,73
40.00322201765004,-73.94705445418401,82
40.078979872716616,-73.90507820673409,77
40.03106769661265,-73.91874938713224,78
40.011679811603436,-73.96387388409022,49
40.037678555558095,-73.91829357740481,42
40.079626829896355,-73.95218949141399,80
40.08661061517227,-73.93963324524906,57
40.0851096836266,-73.93328458419859,87
40.04255467746104,-73.90878582208322,60
40.07850937760622,-73.99377739171446,8
40.05311074806296,-73.94462874437878,29
40.06625426792717,-73.99599829498177,14
40.03780111533695,-73.96231472709624,86
40.017725937650674,-73.96421075868639,29
40.02158261541853,-73.92062929625385,75
40.03471456787824,-73.90897186499113,31
40.0135542363795,-73.93509882091548,30
40.09863311099555,-73.94808420121326,69
40.00405605619656,-73.93214242817828,80
40.03438906851358,-73.9899358640982,30
40.04800790289173,-73.90236537220832,77
40.04097825177288,-73.91240878863336,6
40.005813242315995,-73.9163987527321,72
40.07081197284393,-73.96224093539549,35
40.02995168393044,-73.90394829331265,50
40.02324166917696,-73.94194800852297,40
40.044054884439916,-73.94954934812874,29
40.06344355710065,-73.959489480192,99
40.05677527533011,-73.97827382051105,63
40.065691674149974,-73.97489234206816,26
40.059087108872,-73.96803118019812,82
40.02463110685617,-73.91007648501842,41
40.05932270192291,-73.94860727237611,76
40.07174078223374,-73.91169823815996,96
40.06969821104261,-73.94228052341484,40
40.02414943223786,-73.96945130692062,14
40.027958419347854,-73.98219563957048,92
40.00656722240138,-73.95154714642895,22
40.02365618570639,-73.92415930131433,12
40.067335326086074,-73.93745619438057,57
40.057084377344204,-73.99377842374504,90
40.060623734357534,-73.99489646608384,36
40.04636693426611,-73.94151841737023,95
40.02590802366025,-73.91060261351156,62
40.06292545831405,-73.93710192797946,56
40.00050909775596,-73.98450817973881,21
40.04110900530387,-73.91056254784844,46
40.05192061140723,-73.91356950707689,50
40.016514722983246,-73.91188162326573,57
40.043616523038246,-73.96196621505577,48
40.04229391531235,-73.99144265474561,69
40.071054002251586,-73.93230491332318,47
40.070278045208624,-73.92905478362671,93
40.0375792857206,-73.91908831013745,76
40.0591522092305,-73.98684020856179,49
40.05988505940781,-73.94427877797035,35
40.009242810965446,-73.98002068685255,26
40.0143553484385,-73.90194933381147,37
40.00340604426427,-73.91141159609526,9
40.05645487314155,-73.9275297783267,73
40.01944565677603,-73.9620989871342,47
40.05641752504095,-73.97578128162017,76
40.01830461988199,-73.98500695311567,1
40.05806477650859,-73.95506099759368,71
40.01772102814435,-73.96013955495629,14
40.05429696334944,-73.93194428248755,43
40.04876648030645,-73.9019744313122,14
40.066586549288104,-73.91537473038805,53
40.032490479302645,-73.93453710743856,100
40.00100443061682,-73.95017617843756,15
40.000826718452736,-73.94292146819761,7
40.031367998355094,-73.96892450336142,25
40.024442726881844,-73.93167201033805,59
40.00287113549161,-73.96321331934635,25
40.07798877084618,-73.96553146104732,87
40.05217345924412,-73.94905857604923,71
40.05789594306158,-73.96497992889628,99
40.051936070608754,-73.9550503367056,59
40.04604753853651,-73.93142858110726,3
40.07556072693924,-73.97454252686774,66
40.06962006670896,-73.93685068899697,28
40.02503057876244,-73.9119703778607,25
40.09369190678761,-73.98279954537803,39
40.013802419814056,-73.9242047115402,13
40.05041245112937,-73.95636745725474,24
40.080925071931986,-73.95509265793274,96
40.09031474510983,-73.90198848854936,49
40.06518236974557,-73.97819474180207,33
40.01818739363686,-73.93715479156546,30
40.02421997917119,-73.97851923285322,87
40.00580786605191,-73.95801464599874,53
40.05788671832114,-73.93832526646932,60
40.01516699341698,-73.91176066214642,7
40.0616097245877,-73.96059381875348,70
40.054862277656234,-73.9939374057976,29
40.068551314234035,-73.98874656926581,89
40.05434228222104,-73.92961963229,88
40.03833791246639,-73.93894262562753,96
40.00032442968775,-73.92766301874002,34
40.006818658755286,-73.91496169337336,83
40.01741778368054,-73.97506238430279,87
40.05179357599772,-73.95927905517615,94
40.09972645806536,-73.90459153069074,85
40.06155070905185,-73.93779144153422,60
40.051422735514926,-73.97179247800442,94
40.06679903272766,-73.90035424162902,47
40.03617061681855,-73.95769476299189,68
40.052926228427545,-73.96348195400597,49
40.03890900874548,-73.94219171454341,77
40.01560380670665,-73.93885838462275,7
40.03461323479457,-73.93709703246913,11
40.09658281243092,-73.97395801915647,10
40.07618589947563,-73.92567531729107,68
40.0640691428997,-73.90090771137592,80
40.0881739112984,-73.94153811534594,41
40.07259885524162,-73.90722982864524,59
40.09352923522798,-73.97704612103637,49
40.096704028416625,-73.97685514061126,68
40.006196841146156,-73.92495648894415,82
40.00165272522476,-73.93966258667544,8
40.001417689505864,-73.98387259173379,72
40.05727934140245,-73.98790253755435,25
40.016788664845244,-73.93742005971136,96
40.02642711847052,-73.91981870235962,4
40.060166035979485,-73.93155725765905,39
40.04061342270592,-73.98232874838533,36
40.04133493579563,-73.95317817898346,7
40.0429636515361,-73.92209286321851,68
40.091916784342736,-73.91943676268495,26
40.0266701460272,-73.98541361259029,97
40.00122881270479,-73.9005707027364,13
40.00638637177765,-73.95046333964532,93
40.05052735188268,-73.90806481865027,84
40.076207989020936,-73.9697189103813,81
40.03544541310701,-73.91206731710382,65
40.0292211538788,-73.9848217358105,86
40.01978451334671,-73.94804961556528,98
40.02413121007602,-73.92050395913279,50
40.067950433417685,-73.93756913947837,16
40.03467781062325,-73.98767968895613,21
40.03564985078346,-73.98021792854742,32
40.093020524660155,-73.97121781097557,67
40.02899269691306,-73.94374017044386,69
40.036378689160316,-73.9147865590647,38
40.02606286347496,-73.95697970120986,9
40.05336118010171,-73.93290606228742,43
40.07069027090245,-73.99635327764948,16
40.04332485434756,-73.9584905973858,35
40.066187871618986,-73.96684590917877,54
40.048763758650864,-73.9188220730237,11
40.080330375270464,-73.99786374712332,8
40.07809708711465,-73.95272091413095,7
40.094298589612585,-73.95066526046755,82
40.04275867509604,-73.99303809647643,84
40.05197913101871,-73.90093799064286,59
40.04162833933715,-73.96313815181144,81
40.05533626056683,-73.92951017984872,41
40.005221268279236,-73.95311186589939,75
40.02126780855122,-73.98506691348574,96
40.025959364398034,-73.96811562434668,32
40.034219130218624,-73.92557029922466,8
40.03482225861898,-73.95602018128267,33
40.06055436285152,-73.97111417425626,34
40.08850040253902,-73.92805146019292,97
40.02115278504279,-73.92195875120689,5
40.05288579592419,-73.906563888435,14
40.00316662396501,-73.97162175943302,90
40.06108160765012,-73.99581188487743,60
40.08956576616598,-73.97099360198297,42
40.06991841298176,-73.95476992015577,61
40.05067170116314,-73.9318378681083,25
40.037378613514925,-73.92440358073097,96
40.02213909352916,-73.97093900625728,54
40.06250454117977,-73.94376028329505,88
40.04286408812115,-73.96288830947285,4
40.01102569672648,-73.95581524268424,77
40.020153858591875,-73.90247155147847,59
40.03147788931866,-73.97437562978978,12
40.04466133023819,-73.93418945055173,23
40.09173621268902,-73.93385976291708,73
40.00757288301392,-73.91984225399632,14
40.040715889334926,-73.9042109330543,60
40.03519034844976,-73.90843244967397,47
40.04505855955018,-73.98615018871043,8
40.05021333460628,-73.91766621849271,40
40.06742674084294,-73.97109313671154,63
40.07769279280961,-73.94997619719524,54
40.025532797464,-73.93922813322122,31
40.05871144803847,-73.94508986730219,82
40.00880476041958,-73.973301336258,10
40.085486892642855,-73.99042486274024,62
40.02910099595748,-73.93915095256622,24
40.0801692125517,-73.92930916073132,29
40.01899008520219,-73.95627226918555,89
40.0269174418817,-73.95632422153665,59
40.06140925840666,-73.9736349216994,42
40.06906672677609,-73.9030906438192,78
40.02574250726546,-73.91507821736279,31
40.04674145393359,-73.94572266089102,3
40.01301866272963,-73.94088189192743,90
40.00188508900648,-73.96862979592802,22
40.068166378436736,-73.99765907131963,77
40.067789259907535,-73.94393661648552,93
40.06459872683291,-73.96119090481459,16
40.07925738888881,-73.93800344005817,79
40.06383935748426,-73.93895242893936,56
40.082697689807844,-73.98382248324987,89
40.04432872710997,-73.97383583129985,73
40.06687698533017,-73.95512018810521,97
40.012062042010335,-73.91503938188457,94
40.09695119912824,-73.95416204660201,6
40.03483929976648,-73.90061349328684,64
40.09637784928694,-73.95919979067784,45
40.06327001943564,-73.97756757972108,59
40.045030463666045,-73.92264208298104,13
40.052903681360625,-73.928104911721,56
40.08557354776255,-73.934381216548,20
40.09312641482316,-73.98809360547979,17
40.03922447216896,-73.92795122115288,12
40.00788039007286,-73.97001089022011,69
40.03104123346702,-73.93206703725848,79
40.07634415046694,-73.91332197290711,19
40.03022738876173,-73.99192578355527,42
40.03242432627487,-73.9466825139152,15
40.070823250093426,-73.92606427696236,7
40.037449505547954,-73.93443923911738,35
40.031900778337295,-73.96557487142638,84
40.06946677736693,-73.92859983048564,5
40.066262358277704,-73.95388024093837,29
40.04488078615367,-73.90386677168836,59
40.095845812736606,-73.98116200331539,26
40.01937353114838,-73.90186044290097,83
40.07420322965496,-73.98140634224718,42
40.03828801854011,-73.98432552416043,92
40.08864246130768,-73.9308200791022,9
40.080456215476104,-73.94705095543291,30
40.023725171092245,-73.9793926911304,12
40.041255593927744,-73.97494784473157,66
40.03826534201559,-73.93628874439412,23
40.07401432420402,-73.95862921767075,67
40.00543754748036,-73.98565953371197,1
40.00559882694369,-73.99353918796689,66
40.010602813367335,-73.90824493838319,25
40.09562190497381,-73.97038871900327,23
40.07009212981925,-73.93180683414921,60
40.064471769486275,-73.99153146441894,31
40.01936043934814,-73.93586070393245,35
40.090084898915435,-73.91068753153091,13
40.08333720939457,-73.99104765045901,74
40.06646817601522,-73.98348363454403,13
40.058703767180944,-73.99517851655781,19
40.034590971154906,-73.9256140809116,51
40.03381693221984,-73.98579068309442,61
40.031130421113346,-73.99186898992822,99
40.00256734879178,-73.98710858922273,48
40.08058627279116,-73.98652466265136,34
40.0698008714794,-73.9233158958007,88
40.06690300639361,-73.91458679081958,68
40.00150619117121,-73.9927984280496,32
40.052075722083835,-73.94274583664797,75
40.03762145194224,-73.95355748385059,29
40.06485940741823,-73.9461871438801,92
40.04583822492441,-73.91130756018758,9
40.031093945926294,-73.96244909197691,17
40.0343241480588,-73.93581146580767,42
40.03073329176165,-73.96968043456387,18
40.03518813749444,-73.90871336373759,75
40.00718420998112,-73.95535604352658,81
40.01111020354884,-73.92195874834583,75
40.05103394377571,-73.99734018635978,86
40.04165264814506,-73.96606242265422,30
40.05292626261914,-73.96141054167842,31
40.039765336604844,-73.918846018287,60
40.081971021323966,-73.97029799308643,12
40.06878733482033,-73.91873360211397,73
40.07507914488245,-73.95785978487041,79
40.0131537123695,-73.90325686315835,38
40.07075646795324,-73.90665728976228,97
40.05924024917931,-73.91410820522331,96
40.02228129985388,-73.95731141714546,62
40.030070663844185,-73.99557556040006,77
40.02041878405646,-73.9282835417248,83
40.02256495996453,-73.94273399686443,75
40.02422579117504,-73.99404606152385,16
40.012830364513064,-73.9384686343989,26
40.02754961261567,-73.9807669252575,34
40.00228799781128,-73.91654256052561,17
40.06823261820481,-73.91713333791392,12
40.09870894465517,-73.90839347716685,17
40.09141484028044,-73.92259667601142,16
40.08368807796456,-73.96457990498241,75
40.03385829728034,-73.99257856881172,81
40.00988333900834,-73.92711448806433,79
40.00942450135723,-73.94103676122617,16
40.05991940124432,-73.94188718077265,29
40.048733320000814,-73.973703678355,63
40.03038828008259,-73.93488806459477,39
40.09211840938745,-73.91838175233512,43
40.02513273503378,-73.98143767039527,47
40.037480587965184,-73.93763895677641,32
40.06242135531093,-73.99402665027158,5
40.04911608445803,-73.9547075512708,49
40.08000694258159,-73.90422770871861,81
40.06287977885818,-73.93818346805799,70
40.03151302607064,-73.90475517139971,33
40.05304436835484,-73.97175713806804,74
40.02990925842835,-73.91590853715073,6
40.064222204579586,-73.92119853778196,67
40.010714700115635,-73.92153310653329,24
40.0699288007284,-73.91305203207781,100
40.034116774323024,-73.96600161937361,63
40.05760833819061,-73.93326345677951,23
40.088149856148284,-73.96100220248861,34
40.062147781022084,-73.9248168750071,9
40.0362838874598,-73.94110116169576,78
40.080125929489654,-73.93193927743414,22
40.070047166435316,-73.94954981557068,92
40.01746528356117,-73.97923747546068,14
40.0148245669335,-73.93995361731733,73
40.01656839466123,-73.90490393049174,86
40.083780551204114,-73.974664703313,37
40.0355980009631,-73.95354382295108,51
40.086502378694505,-73.94603263222288,59
40.0254556923512,-73.97409149073277,64
40.00471844094515,-73.95802642530398,64
40.059387105410636,-73.90219057895497,62
40.00345842384185,-73.93651847606128,31
40.09139028721462,-73.91718290577326,93
40.067331657281414,-73.92097692914761,62
40.099016110229584,-73.9141043220073,93
40.073130313664194,-73.9208596404758,84
40.05892951230636,-73.90040889646488,94
40.08778923102033,-73.9109151440022,79
40.04999019392645,-73.9889085405541,4
40.06302441007689,-73.93464724718952,75
40.07130317515654,-73.93938828441816,44
40.02052564180605,-73.9329679166533,74
40.09557866952237,-73.95555311594174,24
40.042618643499495,-73.96355717021915,93
40.09773410310063,-73.97643940625099,45
40.03335284449259,-73.99624719620475,54
40.00440696148517,-73.90358299350551,52
40.052294882098195,-73.9691322254944,13
40.01990219360763,-73.97654371152804,26
40.07422883092673,-73.93542316659632,77
40.04547939832315,-73.95182411778411,39
40.08348101529709,-73.90181624881652,25
40.01177347051836,-73.91740488998306,32
40.015638724035654,-73.93950552988123,30
40.08609866275283,-73.93886008921133,14
40.03689019045809,-73.92187824472542,39
40.05895262884508,-73.96129962152675,72
40.090774350731,-73.91280043584297,67
40.05180761473596,-73.91094678769181,95
40.07484510675946,-73.92547649380855,56
40.00425699755582,-73.97289647538344,17
40.05098434600172,-73.95116632848128,14
40.0182249915394,-73.98519612496897,31
40.065192007062485,-73.98970735539302,72
40.04124204773826,-73.94525184801833,18
40.03205450280836,-73.95860525327677,57
40.044789784637075,-73.98485393868101,16
40.009266498906605,-73.96318477567353,2
40.001806439999434,-73.99405342658144,69
40.03666473605724,-73.95570959847765,77
40.03477849282449,-73.98316109474588,70
40.01254918145346,-73.927634057005,57
40.090588628555814,-73.92778035830302,52
40.03946742143834,-73.95069521119797,61
40.058350794998105,-73.9949732292949,37
40.054851075082404,-73.9596688547692,34
40.07541569053119,-73.95977051768726,41
40.05336775614157,-73.99839185701879,47
40.05712155467905,-73.96555647043527,13
40.05636955513809,-73.97296425761877,15
40.04769385163481,-73.97520837828444,47
40.030193069380815,-73.95327936058308,89
40.04700634820882,-73.92760614434931,83
40.0670962130677,-73.9174036876384,61
40.04152521319693,-73.94665002971864,42
40.09291218982718,-73.92208359442878,35
40.03812812375535,-73.93283292584921,47
40.04998114756858,-73.99552084948002,95
40.05138081372419,-73.94170459676684,61
40.05765552069898,-73.92957398098079,53
40.09383552247136,-73.98688270623934,6
40.025665397616535,-73.9635209880332,4
40.07110148689303,-73.95794523896254,51
40.08012485987357,-73.90016946459045,58
40.051907260015135,-73.96557587389853,96
40.00724689892162,-73.97404666261782,10
40.054394742859245,-73.91797371117399,2
40.076421702969185,-73.96192378163315,24
40.01347934496289,-73.96285483729002,86
40.07990220257876,-73.94040312847068,20
40.086354804161644,-73.96727928453585,53
40.01260152149459,-73.95292851565524,95
40.001400492473124,-73.94599684708871,14
40.02663132008473,-73.92348807210585,83
40.04791466631554,-73.95343269881694,67
40.05312518316712,-73.91686169409164,20
40.094741569950514,-73.95821005392467,25
40.07221351882867,-73.9735292765114,30
40.089723202093666,-73.95579811021618,44
40.061448086743376,-73.95488850688677,63
40.030424616113294,-73.96367995264218,86
40.07197890115308,-73.92851450938073,93
40.00343978191796,-73.95997259483264,99
40.082645123193466,-73.91814464998973,83
40.061181408226666,-73.9390895447899,27
40.02212022295139,-73.90693197382056,11
40.03243225268715,-73.96029659764253,24
40.03684399562674,-73.90482791183679,44
40.0337196174114,-73.97699203650232,71
40.04137376292089,-73.99951948292316,2
40.01945908764234,-73.98379769384894,60
40.0107659079238,-73.96657457015141,56
40.07866939559889,-73.96194941635977,51
40.015155417208916,-73.9159339244872,64
40.02559890787637,-73.9140563716647,81
40.0768223550852,-73.97713320729984,76
40.0977410537391,-73.91034280753568,45
40.04804339778616,-73.98917681233138,81
40.063631119927905,-73.96394862425761,39
40.068470974309996,-73.91681512660199,30
40.04920722259894,-73.97108909347291,100
40.00258866560987,-73.95979106283292,7
40.06035994096181,-73.91291799772523,84
40.05104816394361,-73.92219754985638,53
40.060414566838375,-73.95796895926851,93
40.09199638576503,-73.99687297158276,90
40.08160845181322,-73.92214352322982,40
40.085463697017474,-73.9155681166843,63
40.07681416669797,-73.94622354975178,71
40.04220408785888,-73.99799248858348,83
40.0923124328902,-73.98236987306878,6
40.00546070583911,-73.94690867029551,73
40.05115802875191,-73.9487597468826,14
40.02947060636326,-73.97729170649149,57
40.08655596536478,-73.97389935937734,69
40.077380868397334,-73.95104824648637,87
40.0937236284564,-73.97127782156754,7
40.019126801841935,-73.92396193574594,60
40.015527238110614,-73.98112711920446,65
40.019893245733385,-73.96372744364089,82
40.08612884221891,-73.93851672981557,82
40.061675929281755,-73.94897114085475,89
40.01888137710833,-73.91795855431882,30
40.02654295620817,-73.94327582056384,69
40.011655518349265,-73.99348529467191,54
40.096942507060206,-73.98242222801865,33
40.03282755007749,-73.92881620365118,40
40.01606196567071,-73.98888891327769,87
40.06053681521655,-73.99067133697746,56
40.00198446581149,-73.95977723951104,19
40.056951368910774,-73.98065573064876,25
40.05520359567696,-73.94615394918985,19
40.071443874616996,-73.92615847314363,76
40.0654563432156,-73.95277939387545,65
40.04598851338811,-73.95729398214021,48
40.020412412752094,-73.96940128451003,74
40.04060218675697,-73.99089401505157,43
40.03202265515621,-73.9774212640146,74
40.07555163444027,-73.98144858247804,63
40.087077722786546,-73.95438816415415,65
40.019360944194915,-73.92614706808465,52
40.050722929326454,-73.93414982967896,27
40.022571157917255,-73.97649477458488,66
40.07051940781166,-73.93233942181644,55
40.06822554448831,-73.97323275555215,6
40.03745911524234,-73.97246663559577,41
40.08907027818755,-73.95777861399806,62
40.05601749084363,-73.98675575603693,39
40.015222131015676,-73.9983082780828,54
40.04699148176387,-73.90553483367728,72
40.06738237197417,-73.93007961976518,19
40.06058342852998,-73.9487125519129,90
40.07515164306245,-73.97637243355152,38
40.048837651570416,-73.97926288588907,92
40.05173993852722,-73.97149255580518,24
40.082456484918026,-73.95972417933868,50
40.04675766382851,-73.9953603425598,68
40.07194575048973,-73.94192196664203,100
40.079705279795675,-73.91201657852267,83
40.03441784994954,-73.94167734849316,46
40.04650848739169,-73.97194218549969,11
40.06772327923438,-73.93447457399934,18
40.055731344300554,-73.99909812641295,18
40.09610244450631,-73.98790626947005,24
40.01402576697134,-73.97155017645748,93
40.03338927598496,-73.98632690161172,39
40.0190152063489,-73.96774186984265,3
40.04587309858776,-73.94418057004252,85
40.027132596179186,-73.95247286221883,24
40.08261778665866,-73.99395081686528,13
40.02275565533843,-73.968711074217,89
40.031315620552384,-73.90449950164785,15
40.069905230331706,-73.9654477946971,32
40.04799208740861,-73.99623247828958,14
40.05090469802575,-73.91134789205618,59
40.02159936981845,-73.92655564528383,73
40.01565795247372,-73.99546082790323,26
40.05161609820759,-73.93165394689159,28
40.04043075527472,-73.97819710252055,6
40.00134790413403,-73.95215006997658,70
40.01382225735136,-73.99733886523724,71
40.088869903772654,-73.95307424687438,65
40.037529267523134,-73.98940117923158,35
40.08741891801418,-73.97623602478969,16
40.02455445236133,-73.91020496956394,48
40.090697163378714,-73.9910445695541,17
40.07368758544567,-73.9371968933943,11
40.05922181176239,-73.90250660138128,50
40.054590483173484,-73.97274355456766,22
40.01028622765167,-73.90666074901532,75
40.01876408494805,-73.92836135968008,24
40.04368340540958,-73.90319385410626,10
40.01229588467485,-73.97421579165457,49
40.09032719727189,-73.92121304608574,24
40.005396855773235,-73.94859938903846,33
40.06718915561947,-73.93119277862431,56
40.054575857354614,-73.90664128900343,75
40.086025687681584,-73.90511848390047,90
40.01823144997673,-73.90238696319055,3
40.0539488100286,-73.9024974191526,3
40.080512540867524,-73.9210060858192,71
40.0214246731623,-73.95834359688627,76
40.09214649008544,-73.91153506540198,96
40.03719251601427,-73.9053708924564,85
40.02095180348108,-73.93556446851402,18
40.03481098282343,-73.92592733685655,65
40.010410057193674,-73.96443623885246,99
40.01061286843823,-73.97353002919547,14
40.05230350978301,-73.98316423221735,96
40.07185459202998,-73.92946454197948,74
40.08186989998071,-73.94995205573474,6
40.00782925986225,-73.99685260766789,58
40.00868361283314,-73.96822847159558,94
40.01091406599344,-73.95193775725974,25
40.031488235093065,-73.9217201563321,81
40.017745171165316,-73.90122757935397,42
40.09257564048363,-73.98676062245411,42
40.083384338279096,-73.94971974350906,37
40.0175092081962,-73.99203540135274,42
40.07576825628129,-73.92679105914294,8
40.09435906413036,-73.98561843321316,27
40.04984394748802,-73.9005213853013,99
40.03700851347585,-73.97412432969233,44
40.05881894340595,-73.92096445953023,73
40.06938603201977,-73.95552694707114,41
40.07746811823176,-73.98185536055891,26
40.08903537963249,-73.95657612800801,61
40.00465592976928,-73.99970260171821,19
40.0219475867255,-73.92699330943776,25
40.03762378895138,-73.94432004742515,6
40.05406025504351,-73.95169808661318,32
40.03316570455785,-73.93005835031767,18
40.086679313191496,-73.95301338971036,73
40.09470960876446,-73.91075219969937,46
40.0062105693871,-73.91036550889648,1
40.04497796525857,-73.93310826811917,10
40.01574630467321,-73.92230900367561,40
40.02833658563916,-73.91657550180676,14
40.07097792683917,-73.93502323907268,59
40.079090798631626,-73.97585163814809,94
40.029494781351616,-73.9030944036309,93
40.081220000086404,-73.96697761992046,55
40.06834028506416,-73.99567054282144,12
40.06416339835883,-73.933147530673,28
40.032273943090544,-73.99808630899733,25
40.04511672898979,-73.93263742346008,24
40.09284490667131,-73.98250619224684,25
